color,director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,month,fate, Action, Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,Western,War
Color,Clint Eastwood,115,16000,240,Chris Penn,16000,Clint Eastwood,17209,Sydney Penny,0,English,USA,R,6900000,1985,455,7.3,2.35,0,April,Hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,Robert C. Cooper,97,49,687,Christopher Judge,878,Ben Browder,4334,Julian Sands,5,English,USA,,,2008,847,7.4,1.78,389,November,Flop,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Color,Richard Linklater,102,0,787,Adam Goldberg,14000,Milla Jovovich,18643,Cole Hauser,1,English,USA,R,6900000,1993,1000,7.7,1.85,10000,March,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Kenny Ortega,111,197,578,Corbin Bleu,755,Lucas Grabeel,3009,Olesya Rulin,5,English,USA,TV-G,7000000,2007,632,4.8,1.78,586,January,Flop,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
Color,Kim Nguyen,96,16,63,Justin Edward Seale,149,Gordon Pinsent,414,John Ralston,0,English,Canada,,8700000,2016,147,7.2,2.35,187,Febraury,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Jackie Earle Haley,94,0,493,Edi Gathegi,15000,Rex Baker,17377,Travis Aaron Wade,3,English,USA,,7000000,2015,725,5.8,2.35,0,March,Hit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Max Färberböck,125,4,36,Johanna Wokalek,177,Heike Makatsch,333,Maria Schrader,1,German,Germany,,15000000,1999,66,7.3,1.85,687,July,Average,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Color,Arie Posin,108,3,436,John Heard,710,Rory Culkin,2119,Tim DeKay,1,English,USA,R,6800000,2005,697,7,2.35,1000,August,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Damian Nieman,101,0,83,Jason Cerbone,240,Glenn Plummer,490,Mark De Alessandro,8,English,USA,R,6800000,2003,83,6.4,2.35,413,December,Superhit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mark Tonderai,101,13,261,Nolan Gerard Funk,34000,Jennifer Lawrence,35717,Gil Bellows,1,English,Canada,PG-13,6900000,2012,924,5.6,2.35,10000,November,Superhit,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Color,Denis Villeneuve,139,777,58,Mélissa Désormeaux-Poulin,131,Lubna Azabal,343,Ahmad Massad,0,French,Canada,R,6800000,2010,66,8.2,1.85,37000,November,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Color,Gabriele Muccino,125,125,11,Silvio Muccino,60,Laura Morante,132,Giulia Michelini,1,Italian,Italy,R,5000000,2003,29,6.5,2.35,282,January,Superhit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Ian Fitzgibbon,88,11,415,Brendan Coyle,1000,Jim Broadbent,2728,Michael McElhatton,8,English,Ireland,R,,2009,418,6.4,2.35,663,June,Flop,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,José Padilha,115,294,15,Fernanda Machado,585,Wagner Moura,666,André Ramiro,1,Portuguese,Brazil,R,4000000,2007,39,8.1,1.85,11000,July,Average,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,John R. Leonetti,99,40,300,Annabelle Wallis,1000,Alfre Woodard,2323,Gabriel Bateman,0,English,USA,R,6500000,2014,421,5.4,2.35,45000,January,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Color,Rachel Perkins,88,3,38,Magda Szubanski,46,Deborah Mailman,225,Jessica Mauboy,7,English,Australia,PG-13,6500000,2009,46,6.3,2.35,479,January,Average,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,John Singleton,112,309,15,Lloyd Avery II,27,John Cothran,106,Na'Blonka Durden,2,English,USA,R,6000000,1991,26,7.8,1.85,0,June,Hit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Luis Valdez,108,7,51,Rosanna DeSoto,699,Esai Morales,936,Danielle von Zerneck,1,English,USA,PG-13,6500000,1987,63,6.8,1.85,0,March,Hit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Alan Alda,107,0,146,Len Cariou,804,Rita Moreno,1285,Sandy Dennis,2,English,USA,PG,,1981,167,7.2,1.85,337,Febraury,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Brian De Palma,104,0,517,David Margulies,754,Angie Dickinson,2442,Nancy Allen,0,English,USA,X,6500000,1980,567,7.1,2.35,0,January,Hit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Color,Stephen Sommers,108,208,689,Frances Conroy,876,Curtis Armstrong,4840,Anne Heche,0,English,USA,PG,6500000,1993,827,6.2,1.85,391,July,Flop,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Doug Liman,102,218,376,Jay Mohr,900,Sarah Polley,2475,Scott Wolf,3,English,USA,R,6500000,1999,563,7.3,2.35,0,January,Hit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Nicole Holofcener,88,132,180,Marin Hinkle,435,Greg Germann,1140,Jake Cherry,2,English,USA,R,6500000,2006,230,5.9,2.35,515,August,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Robert Wise,115,338,45,Paula Kelly,116,David Wayne,394,Eric Christmas,0,English,USA,G,6500000,1971,112,7.2,2.35,0,Febraury,Hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Louis Morneau,91,38,91,Bob Gunton,730,Leon,1405,Ned Bellamy,0,English,USA,PG-13,6500000,1999,461,3.6,2.35,342,April,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Color,Caroline Link,141,11,8,Juliane Köhler,56,Merab Ninidze,105,Matthias Habich,0,English,Germany,R,7000000,2001,36,7.7,2.35,802,September,Hit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steve McQueen,101,0,726,Nicole Beharie,13000,Michael Fassbender,15230,James Badge Dale,0,English,UK,NC-17,6500000,2011,898,7.3,2.35,23000,May,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Matthew Vaughn,105,905,466,Sally Hawkins,27000,Tom Hardy,29277,Jamie Foreman,1,English,UK,R,4000000,2004,594,7.4,2.35,0,September,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Sterling Van Wagenen,100,0,266,Eric Johnson,1000,Emily Podleski,1942,Brenda Strong,2,English,USA,PG-13,6500000,2005,373,6.6,2.35,19,April,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,Zal Batmanglij,116,129,782,Julia Ormond,10000,Alexander Skarsgård,13180,Jason Ritter,4,English,UK,PG-13,6500000,2013,918,6.9,2.35,12000,November,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Michael Mayer,97,15,874,Matt Frewer,18000,Robin Wright,21107,Sissy Spacek,2,English,USA,R,6500000,2004,986,6.8,2.35,1000,October,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Hans Petter Moland,106,19,0,Sara-Marie Maltha,844,Charlotte Rampling,846,Stellan Skarsgård,0,English,UK,,6500000,2000,2,7.3,1.85,260,April,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Oren Moverman,105,38,706,Yaya DaCosta,12000,Steve Buscemi,14462,Eamonn Walker,0,English,USA,R,6500000,2009,712,7.2,2.35,0,August,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Color,Ian Sharp,102,9,368,Jed Brophy,1000,Ray Winstone,1904,Temuera Morrison,0,English,New Zealand,R,6500000,2010,433,6.5,2.35,830,Febraury,Superhit,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
 Black and White,Anton Corbijn,122,210,471,Samantha Morton,845,Sam Riley,2614,Alexandra Maria Lara,1,English,UK,R,4500000,2007,631,7.7,2.35,13000,May,Hit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,James Cameron,107,0,255,Brian Thompson,2000,Michael Biehn,3582,Paul Winfield,1,English,UK,R,6500000,1984,663,8.1,1.85,13000,January,Hit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
 Black and White,Wolfgang Becker,121,31,43,Chulpan Khamatova,65,Florian Lukas,200,Burghart Klaußner,2,German,Germany,R,4800000,2003,51,7.7,1.85,11000,April,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Tom Hooper,98,0,27,Mark Bazeley,1000,Stephen Graham,1163,Maurice Roëves,2,English,UK,R,10000000,2009,54,7.6,1.85,0,November,Superhit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,Dan O'Bannon,108,228,358,Clu Gulager,431,Linnea Quigley,2020,Beverly Randolph,0,English,USA,R,4000000,1985,426,7.3,1.85,0,April,Hit,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Color,,55,,5,Fortunato Cerlino,18,Maria Pia Calzone,39,Marco D'Amore,5,Italian,Italy,TV-MA,,,9,8.7,1.85,0,October,Hit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Kevin Smith,123,0,781,Jason Mewes,1000,Ethan Suplee,3254,Joey Lauren Adams,6,English,USA,R,6000000,1995,898,7.2,1.85,0,September,Superhit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Randal Kleiser,110,116,898,Stockard Channing,1000,Olivia Newton-John,5127,Sid Caesar,2,English,USA,PG-13,6000000,1978,944,7.2,2.35,13000,July,Hit,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Color,Oliver Stone,120,0,576,Tom Berenger,40000,Johnny Depp,42028,Kevin Dillon,0,English,UK,R,6000000,1986,854,8.1,1.85,9000,June,Superhit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,Michael Moore,122,909,282,Stevie Wonder,503,Osama bin Laden,1448,Ricky Martin,0,English,USA,R,6000000,2004,328,7.5,1.85,0,August,Hit,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,George Roy Hill,110,131,399,Ted Cassidy,640,Katharine Ross,2169,Kenneth Mars,1,English,USA,M,6000000,1969,566,8.1,2.35,0,April,Hit,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,Robert Stevenson,139,55,266,Glynis Johns,382,Ed Wynn,2045,Elsa Lanchester,2,English,USA,Approved,6000000,1964,279,7.8,1.66,0,June,Flop,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Color,Robert Redford,124,0,535,Elizabeth McGovern,2000,Adam Baldwin,5122,Judd Hirsch,3,English,USA,R,6000000,1980,553,7.8,1.85,0,September,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Frank Coraci,120,153,447,Steve Coogan,1000,Jim Broadbent,3175,Cécile De France,0,English,USA,PG,110000000,2004,1000,5.8,2.35,0,December,Hit,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jerome Robbins,152,34,249,George Chakiris,804,Rita Moreno,1802,Richard Beymer,0,English,USA,Unrated,6000000,1961,271,7.6,2.2,0,September,Average,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
Color,Harold Ramis,98,11000,484,Rodney Dangerfield,13000,Bill Murray,14921,Brian Doyle-Murray,3,English,USA,R,6000000,1980,573,7.4,1.85,0,July,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Gary Hardwick,106,10,578,Tatyana Ali,3000,Julie Benz,6419,Jenifer Lewis,4,English,USA,R,6000000,2001,685,6.3,1.85,478,December,Superhit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Rick Famuyiwa,106,44,328,Tamala Jones,865,Omar Epps,2724,Richard T. Jones,0,English,USA,R,6000000,1999,405,6.9,1.85,990,May,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Bryan Singer,106,0,574,Chazz Palminteri,18000,Kevin Spacey,20821,Kevin Pollak,4,English,USA,R,6000000,1995,979,8.6,2.35,28000,Febraury,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
 Black and White,Stephen Hopkins,89,81,92,Kelly Jo Minter,321,Lisa Wilcox,584,Matthew Borlenghi,0,English,USA,X,8000000,1989,101,5.1,1.85,1000,January,Hit,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
Color,Walt Becker,94,12,583,Curtis Armstrong,16000,Ryan Reynolds,19341,Erik Estrada,0,English,Germany,R,6000000,2002,876,6.4,1.85,0,July,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Darren Aronofsky,109,0,120,John D'Leo,1000,Mark Margolis,1582,Ajay Naidu,0,English,USA,R,6000000,2008,245,7.9,2.35,10000,April,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,King Vidor,144,54,332,Lillian Gish,469,Joseph Cotten,2037,Jennifer Jones,0,English,USA,Unrated,8000000,1946,436,6.9,1.37,403,July,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Color,Christopher Guest,90,378,658,Catherine O'Hara,957,John Michael Higgins,4611,Michael McKean,9,English,USA,PG-13,6000000,2000,925,7.5,1.85,0,November,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,John Carpenter,106,0,381,Adrienne Barbeau,742,Donald Pleasence,2270,Tom Atkins,1,English,UK,R,6000000,1981,602,7.2,2.35,0,June,Flop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Spike Lee,121,0,182,Ossie Davis,413,Tisha Campbell-Martin,1284,Bill Nunn,4,English,USA,R,6500000,1988,282,5.8,1.85,624,January,Average,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,Fred Savage,89,0,405,Brian Doyle-Murray,555,Lochlyn Munro,1752,Tamala Jones,2,English,USA,PG,6000000,2007,484,2.9,1.85,256,June,Hit,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Sammo Kam-Bo Hung,86,472,64,Richard Norton,472,Sammo Kam-Bo Hung,773,Rachel Blakely,1,English,Hong Kong,PG-13,,1997,155,6.2,2.35,355,October,Average,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Christopher Guest,91,378,345,Christopher Guest,658,Michael McKean,1660,Laura Harris,0,English,USA,PG-13,,2003,378,7.3,1.85,0,June,Superhit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Donald Petrie,104,80,658,Lili Taylor,8000,Julia Roberts,10430,Conchata Ferrell,4,English,USA,R,6000000,1988,960,6.2,1.85,0,January,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,,,,502,Tuppence Middleton,1000,Jim Broadbent,4528,Lily James,1,English,UK,TV-14,,,888,8.2,16,11000,May,Average,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Color,Peter Howitt,99,29,161,Kevin McNally,711,Jeanne Tripplehorn,1462,John Lynch,1,English,UK,R,9000000,1998,427,6.8,1.85,0,May,Hit,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Color,Rusty Cundieff,98,38,360,Clarence Williams III,1000,Corbin Bernsen,3221,David Alan Grier,0,English,USA,R,6000000,1995,475,6.1,1.85,985,October,Flop,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Kevin Macdonald,121,162,25,Simon McBurney,1000,David Oyelowo,1184,Abby Mukiibi Nkaaga,1,English,UK,R,6000000,2006,149,7.7,2.35,0,January,Average,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Color,Dominique Othenin-Girard,96,2,120,Tamara Glynn,742,Donald Pleasence,1308,Troy Evans,1,English,USA,X,3000000,1989,256,5.2,1.85,926,November,Average,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Richard Linklater,99,0,84,Brandon Smith,11000,Matthew McConaughey,11328,Rick Dial,1,English,USA,PG-13,5000000,2011,106,6.8,1.85,15000,July,Hit,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jean-Jacques Mantello,42,0,,Daryl Hannah,844,Charlotte Rampling,844,,0,English,UK,,6000000,2008,0,6.5,1.78,28,August,Flop,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Ed Harris,122,0,221,Bud Cort,697,John Heard,1517,Amy Madigan,0,English,USA,R,6000000,2000,394,7,1.85,0,August,Hit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Risa Bramon Garcia,101,112,612,Dave Chappelle,1000,Janeane Garofalo,2697,Gaby Hoffmann,5,English,USA,R,6000000,1999,744,5.9,1.85,0,September,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Brian Klugman,102,49,10000,Bradley Cooper,24000,J.K. Simmons,51355,Olivia Wilde,1,English,USA,PG-13,6000000,2012,14000,7.1,1.85,21000,August,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Color,Matt Piedmont,84,4,546,Adrian Martinez,8000,Will Ferrell,10123,Luis E. Carazo,1,Spanish,USA,R,6000000,2012,806,5.5,2.35,9000,September,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,Raymond De Felitta,104,20,130,Curtiss Cook,3000,Ezra Miller,3825,Dominik García-Lorido,6,English,USA,PG-13,6000000,2009,591,7.4,1.85,0,September,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,John Michael McDonagh,96,51,28,Fionnula Flanagan,3000,Don Cheadle,3569,Wale Ojo,0,English,Ireland,R,6000000,2011,482,7.3,2.35,17000,October,Hit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Deb Hagan,94,0,664,Alona Tal,1000,Drake Bell,4484,Haley Bennett,0,English,USA,R,6500000,2008,1000,4.6,1.85,422,April,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Sofia Coppola,90,0,826,Kathleen Turner,4000,Kirsten Dunst,7103,Scott Glenn,0,English,USA,R,6000000,1999,899,7.2,1.85,0,September,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Mark Herman,97,39,286,Annette Badland,1000,Jim Broadbent,2103,Brenda Blethyn,4,English,UK,R,,1998,497,7,1.85,915,October,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Zach Cregger,90,138,263,Windell Middlebrooks,373,Hugh M. Hefner,1831,Raquel Alessi,2,English,USA,R,6000000,2009,308,5.1,1.85,985,March,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Zach Braff,106,0,379,Josh Gad,17000,Jim Parsons,18947,Michael Weston,4,English,USA,R,6000000,2014,1000,6.7,2.35,0,October,Superhit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Mark Tarlov,96,3,353,Dylan Baker,4000,Sarah Michelle Gellar,5668,Lawrence Gilliard Jr.,1,English,Germany,PG-13,6000000,1999,812,5.3,2.35,901,July,Hit,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Color,,44,,724,Jason Dohring,937,Francis Capra,3318,Enrico Colantoni,1,English,USA,TV-14,,,828,8.4,1.78,0,October,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,John Cameron Mitchell,95,263,179,Miriam Shor,263,John Cameron Mitchell,993,Andrea Martin,0,English,USA,R,6000000,2001,261,7.8,1.85,0,October,Flop,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,Sheldon Lettich,99,23,82,Ryan Bollman,97,Antoni Corone,382,Todd Susman,1,English,USA,PG-13,6000000,1993,91,6.7,1.85,0,Febraury,Hit,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jon Knautz,93,10,34,Monda Scott,397,Rachel Alig,546,Alexis Kendra,0,English,USA,,,2015,77,5.4,2.35,84,July,Flop,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
Color,Billy Ray,99,53,491,Rosario Dawson,4000,Hayden Christensen,8297,Cas Anvar,0,English,USA,PG-13,6000000,2003,3000,7.2,2.35,0,July,Average,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,David Atkins,95,8,15,Lynne Thigpen,244,Chelcie Ross,489,Polly Noonan,3,English,USA,R,6000000,2001,230,5.8,1.85,289,October,Superhit,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Patrick Stettner,84,5,152,Tony Devon,944,Stockard Channing,1407,Frederick Weller,2,English,USA,R,,2001,257,6.4,1.85,29,September,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Sam Peckinpah,144,541,242,Warren Oates,682,William Holden,2379,L.Q. Jones,1,English,USA,R,6244087,1969,288,8,2.35,0,May,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,Jonathan Levine,99,129,362,Aaron Yoo,976,Mary-Kate Olsen,2748,Method Man,2,English,USA,R,6000000,2008,617,7,2.35,0,September,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
 Black and White,Michael Crichton,110,735,20,Michael Elphick,187,Lesley-Anne Down,297,Pamela Salem,2,English,UK,PG,6000000,1979,34,7,1.85,643,January,Flop,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Lynne Ramsay,97,159,53,Bryan Dick,631,Samantha Morton,841,Paul Popplewell,0,English,UK,R,,2002,104,6.7,1.85,605,June,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Sylvio Tabet,107,0,284,Kari Wuhrer,721,Michael Berryman,2000,Marc Singer,2,English,USA,PG-13,6000000,1991,514,3.8,1.85,125,December,Average,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Color,Rick Bieber,90,11,316,Kendrick Cross,767,Aidan Quinn,2370,Sammy Nagi Njuguna,2,English,USA,PG,6000000,2010,529,5.7,1.85,0,October,Average,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,Claude Chabrol,104,324,27,Nathalie Baye,173,Benoît Magimel,282,Mélanie Doutey,5,French,France,R,,2003,67,6.6,1.66,52,September,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Shana Feste,96,19,71,Zoë Kravitz,1000,Jennifer Ehle,2163,Cara Seymour,2,English,USA,R,6000000,2009,943,6.7,2.35,0,January,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
,Wayne Wang,104,61,451,Russell Wong,974,Bingbing Li,2430,Ji-hyun Jun,0,English,China,PG-13,6000000,2011,595,6.1,2.35,0,October,Average,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,Joey Lauren Adams,97,781,90,Diane Ladd,596,Tim Blake Nelson,1081,Ritchie Montgomery,0,English,USA,R,6000000,2006,206,6.2,1.85,224,September,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Peter Cattaneo,107,11,419,Olivia Williams,773,James Nesbitt,2440,Peter McNamara,0,English,UK,PG-13,6000000,2001,766,6.2,2.35,30,May,Superhit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Fred Zinnemann,117,160,898,Jane Fonda,11000,Meryl Streep,15604,Vanessa Redgrave,2,English,USA,PG,7840000,1977,949,7.4,1.85,733,May,Superhit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,S.R. Bindler,85,0,499,Scott Glenn,11000,Matthew McConaughey,14599,Sarah Wright,0,English,USA,R,6000000,2008,826,4.7,1.85,850,June,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,Tony Kaye,152,194,0,Pat Buchanan,103,Noam Chomsky,105,Bill Baird,0,English,USA,Unrated,,2006,2,8.3,,570,October,Flop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Greg Marcks,85,9,407,Barbara Hershey,861,Henry Thomas,2200,Shawn Hatosy,1,English,USA,R,6000000,2003,618,7.2,1.85,0,March,Flop,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Perry Lang,76,17,259,Kevin Tighe,636,Catherine Bell,2152,Tim Guinee,1,English,USA,R,8600000,1994,472,5.8,2.35,176,March,Average,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jake Goldberger,87,2,99,M. Emmet Walsh,592,Pruitt Taylor Vince,1227,Robert Wahlberg,1,English,USA,R,,2009,521,5.9,1.85,275,October,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Color,Stefan Ruzowitzky,95,24,874,Olivia Wilde,16000,Charlie Hunnam,27575,Sissy Spacek,1,English,USA,R,12000000,2012,10000,6.3,2.35,0,September,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Vic Sarin,101,24,130,Aidan Quinn,933,Connie Nielsen,1940,John Bell,2,English,Canada,PG,6000000,2009,767,7.2,2.35,1000,August,Superhit,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,William Kaufman,90,58,787,Sean Cook,848,Drew Waters,3469,Cole Hauser,1,English,USA,R,6000000,2011,816,5.4,1.85,0,Febraury,Hit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,,240,,334,Blake Ritson,805,Romola Garai,2563,Rupert Evans,1,English,UK,,,,432,8.2,1.78,0,April,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
